"id","category","cluster","predicted_category"
2569,"Employment",17,"Opinion"
2570,"Employment",17,"Opinion"
2571,"Employment",11,"Economy"
2572,"Employment",17,"Opinion"
2573,"Employment",17,"Opinion"
2574,"Employment",17,"Opinion"
2575,"Employment",17,"Opinion"
2576,"Employment",17,"Opinion"
2577,"Employment",19,"Literature"
2578,"Employment",17,"Opinion"
2579,"Employment",17,"Opinion"
2580,"Employment",17,"Opinion"
2581,"Employment",17,"Opinion"
2582,"Employment",17,"Opinion"
2583,"Employment",17,"Opinion"
2584,"Employment",17,"Opinion"
2585,"Employment",17,"Opinion"
2586,"Employment",17,"Opinion"
2587,"Employment",17,"Opinion"
2588,"Employment",17,"Opinion"
2589,"Employment",17,"Opinion"
2590,"Employment",17,"Opinion"
2591,"Employment",17,"Opinion"
2592,"Employment",17,"Opinion"
2593,"Employment",11,"Economy"
2594,"Employment",17,"Opinion"
2595,"Employment",17,"Opinion"
2596,"Employment",17,"Opinion"
2597,"Employment",17,"Opinion"
2598,"Employment",17,"Opinion"
2599,"Employment",17,"Opinion"
2600,"Employment",17,"Opinion"
2601,"Employment",17,"Opinion"
2602,"Employment",17,"Opinion"
2603,"Employment",17,"Opinion"
2604,"Employment",11,"Economy"
2605,"Employment",17,"Opinion"
2606,"Employment",17,"Opinion"
2607,"Employment",17,"Opinion"
2608,"Employment",17,"Opinion"
2609,"Employment",17,"Opinion"
2610,"Employment",17,"Opinion"
2611,"Employment",17,"Opinion"
2612,"Employment",17,"Opinion"
2613,"Employment",17,"Opinion"
2614,"Employment",17,"Opinion"
2615,"Employment",11,"Economy"
2616,"Employment",17,"Opinion"
2617,"Employment",17,"Opinion"
2618,"Employment",17,"Opinion"
2619,"Employment",17,"Opinion"
2620,"Employment",17,"Opinion"
2621,"Employment",17,"Opinion"
2622,"Employment",17,"Opinion"
2623,"Employment",17,"Opinion"
2624,"Employment",17,"Opinion"
2625,"Employment",17,"Opinion"
2626,"Employment",11,"Economy"
2627,"Employment",17,"Opinion"
2628,"Employment",17,"Opinion"
2629,"Employment",17,"Opinion"
2630,"Employment",17,"Opinion"
2631,"Employment",17,"Opinion"
2632,"Employment",17,"Opinion"
2633,"Employment",17,"Opinion"
2634,"Employment",17,"Opinion"
2635,"Employment",17,"Opinion"
2636,"Employment",17,"Opinion"
2637,"Employment",17,"Opinion"
2638,"Employment",11,"Economy"
2639,"Employment",17,"Opinion"
2640,"Employment",17,"Opinion"
2641,"Employment",17,"Opinion"
2642,"Employment",17,"Opinion"
2643,"Employment",17,"Opinion"
2644,"Employment",11,"Economy"
2645,"Employment",11,"Economy"
2646,"Employment",11,"Economy"
2647,"Employment",8,"Society"
2648,"Employment",11,"Economy"
2649,"Employment",11,"Economy"
2650,"Employment",11,"Economy"
2651,"Employment",11,"Economy"
2652,"Employment",11,"Economy"
2653,"Employment",11,"Economy"
2654,"Employment",11,"Economy"
2655,"Employment",11,"Economy"
2656,"Employment",11,"Economy"
2657,"Employment",11,"Economy"
2658,"Employment",11,"Economy"
2659,"Employment",17,"Opinion"
2660,"Employment",11,"Economy"
2661,"Employment",11,"Economy"
2662,"Employment",11,"Economy"
2663,"Employment",11,"Economy"
2664,"Employment",11,"Economy"
2665,"Employment",11,"Economy"
2666,"Employment",11,"Economy"
2667,"Employment",11,"Economy"
2668,"Employment",11,"Economy"
2669,"Employment",11,"Economy"
2670,"Employment",11,"Economy"
2671,"Employment",11,"Economy"
2672,"Employment",17,"Opinion"
2673,"Employment",11,"Economy"
2674,"Employment",11,"Economy"
2675,"Employment",11,"Economy"
2676,"Employment",11,"Economy"
2677,"Employment",11,"Economy"
2678,"Employment",17,"Opinion"
2679,"Employment",11,"Economy"
2680,"Employment",11,"Economy"
2681,"Employment",17,"Opinion"
2682,"Employment",11,"Economy"
2683,"Employment",11,"Economy"
2684,"Employment",11,"Economy"
2685,"Employment",11,"Economy"
2686,"Employment",11,"Economy"
2687,"Employment",11,"Economy"
2688,"Employment",11,"Economy"
2689,"Employment",11,"Economy"
2690,"Employment",11,"Economy"
2691,"Employment",11,"Economy"
2692,"Employment",11,"Economy"
2693,"Employment",11,"Economy"
2694,"Employment",11,"Economy"
2695,"Employment",11,"Economy"
2696,"Employment",11,"Economy"
2697,"Employment",11,"Economy"
2698,"Employment",11,"Economy"
2699,"Employment",11,"Economy"
2700,"Employment",11,"Economy"
2701,"Employment",11,"Economy"
2702,"Employment",17,"Opinion"
2703,"Employment",11,"Economy"
2704,"Employment",18,"Bank"
2705,"Employment",17,"Opinion"
2706,"Employment",17,"Opinion"
2707,"Employment",11,"Economy"
2708,"Employment",11,"Economy"
2709,"Employment",11,"Economy"
2710,"Employment",11,"Economy"
2711,"Employment",11,"Economy"
2712,"Employment",11,"Economy"
2713,"Employment",11,"Economy"
2714,"Employment",17,"Opinion"
2715,"Employment",11,"Economy"
2716,"Employment",11,"Economy"
2717,"Employment",11,"Economy"
2718,"Employment",11,"Economy"
2719,"Entertainment",17,"Opinion"
2720,"Entertainment",5,"Entertainment"
2721,"Entertainment",5,"Entertainment"
2722,"Entertainment",17,"Opinion"
2723,"Entertainment",17,"Opinion"
2724,"Entertainment",17,"Opinion"
2725,"Entertainment",17,"Opinion"
2726,"Entertainment",17,"Opinion"
2727,"Entertainment",17,"Opinion"
2728,"Entertainment",17,"Opinion"
2729,"Entertainment",17,"Opinion"
2730,"Entertainment",5,"Entertainment"
2731,"Entertainment",5,"Entertainment"
2732,"Entertainment",8,"Society"
2733,"Entertainment",17,"Opinion"
2734,"Entertainment",17,"Opinion"
2735,"Entertainment",5,"Entertainment"
2736,"Entertainment",5,"Entertainment"
2737,"Entertainment",17,"Opinion"
2738,"Entertainment",5,"Entertainment"
2739,"Entertainment",5,"Entertainment"
2740,"Entertainment",5,"Entertainment"
2741,"Entertainment",5,"Entertainment"
2742,"Entertainment",5,"Entertainment"
2743,"Entertainment",17,"Opinion"
2744,"Entertainment",5,"Entertainment"
2745,"Entertainment",5,"Entertainment"
2746,"Entertainment",17,"Opinion"
2747,"Entertainment",5,"Entertainment"
2748,"Entertainment",17,"Opinion"
2749,"Entertainment",17,"Opinion"
2750,"Entertainment",5,"Entertainment"
2751,"Entertainment",17,"Opinion"
2752,"Entertainment",17,"Opinion"
2753,"Entertainment",17,"Opinion"
2754,"Entertainment",17,"Opinion"
2755,"Entertainment",5,"Entertainment"
2756,"Entertainment",17,"Opinion"
2757,"Entertainment",5,"Entertainment"
2758,"Entertainment",5,"Entertainment"
2759,"Entertainment",17,"Opinion"
2760,"Entertainment",17,"Opinion"
2761,"Entertainment",11,"Economy"
2762,"Entertainment",17,"Opinion"
2763,"Entertainment",5,"Entertainment"
2764,"Entertainment",17,"Opinion"
2765,"Entertainment",17,"Opinion"
2766,"Entertainment",5,"Entertainment"
2767,"Entertainment",5,"Entertainment"
2768,"Entertainment",5,"Entertainment"
2769,"Entertainment",17,"Opinion"
2770,"Entertainment",17,"Opinion"
2771,"Entertainment",17,"Opinion"
2772,"Entertainment",11,"Economy"
2773,"Entertainment",17,"Opinion"
2774,"Entertainment",17,"Opinion"
2775,"Entertainment",5,"Entertainment"
2776,"Entertainment",17,"Opinion"
2777,"Entertainment",17,"Opinion"
2778,"Entertainment",5,"Entertainment"
2779,"Entertainment",17,"Opinion"
2780,"Entertainment",17,"Opinion"
2781,"Entertainment",17,"Opinion"
2782,"Entertainment",5,"Entertainment"
2783,"Entertainment",17,"Opinion"
2784,"Entertainment",17,"Opinion"
2785,"Entertainment",17,"Opinion"
2786,"Entertainment",5,"Entertainment"
2787,"Entertainment",11,"Economy"
2788,"Entertainment",5,"Entertainment"
2789,"Entertainment",17,"Opinion"
2790,"Entertainment",17,"Opinion"
2791,"Entertainment",17,"Opinion"
2792,"Entertainment",17,"Opinion"
2793,"Entertainment",11,"Economy"
2794,"Entertainment",11,"Economy"
2795,"Entertainment",17,"Opinion"
2796,"Entertainment",17,"Opinion"
2797,"Entertainment",5,"Entertainment"
2798,"Entertainment",17,"Opinion"
2799,"Entertainment",17,"Opinion"
2800,"Entertainment",8,"Society"
2801,"Entertainment",17,"Opinion"
2802,"Entertainment",11,"Economy"
2803,"Entertainment",17,"Opinion"
2804,"Entertainment",17,"Opinion"
2805,"Entertainment",17,"Opinion"
2806,"Entertainment",17,"Opinion"
2807,"Entertainment",17,"Opinion"
2808,"Entertainment",5,"Entertainment"
2809,"Entertainment",5,"Entertainment"
2810,"Entertainment",17,"Opinion"
2811,"Entertainment",17,"Opinion"
2812,"Entertainment",17,"Opinion"
2813,"Entertainment",8,"Society"
2814,"Entertainment",17,"Opinion"
2815,"Entertainment",17,"Opinion"
2816,"Entertainment",17,"Opinion"
2817,"Entertainment",17,"Opinion"
2818,"Entertainment",17,"Opinion"
2819,"Entertainment",5,"Entertainment"
2820,"Entertainment",5,"Entertainment"
2821,"Entertainment",17,"Opinion"
2822,"Entertainment",17,"Opinion"
2823,"Entertainment",17,"Opinion"
2824,"Entertainment",17,"Opinion"
2825,"Entertainment",5,"Entertainment"
2826,"Entertainment",11,"Economy"
2827,"Entertainment",17,"Opinion"
2828,"Entertainment",17,"Opinion"
2829,"Entertainment",2,"Politics"
2830,"Entertainment",17,"Opinion"
2831,"Entertainment",17,"Opinion"
2832,"Entertainment",11,"Economy"
2833,"Entertainment",11,"Economy"
2834,"Entertainment",8,"Society"
2835,"Entertainment",11,"Economy"
2836,"Entertainment",11,"Economy"
2837,"Entertainment",17,"Opinion"
2838,"Entertainment",5,"Entertainment"
2839,"Entertainment",17,"Opinion"
2840,"Entertainment",11,"Economy"
2841,"Entertainment",11,"Economy"
2842,"Entertainment",5,"Entertainment"
2843,"Entertainment",17,"Opinion"
2844,"Entertainment",17,"Opinion"
2845,"Entertainment",17,"Opinion"
2846,"Entertainment",17,"Opinion"
2847,"Entertainment",11,"Economy"
2848,"Entertainment",11,"Economy"
2849,"Entertainment",11,"Economy"
2850,"Entertainment",17,"Opinion"
2851,"Entertainment",13,"Sports"
2852,"Entertainment",17,"Opinion"
2853,"Entertainment",11,"Economy"
2854,"Entertainment",17,"Opinion"
2855,"Entertainment",11,"Economy"
2856,"Entertainment",17,"Opinion"
2857,"Entertainment",17,"Opinion"
2858,"Entertainment",5,"Entertainment"
2859,"Entertainment",17,"Opinion"
2860,"Entertainment",5,"Entertainment"
2861,"Entertainment",17,"Opinion"
2862,"Entertainment",5,"Entertainment"
2863,"Entertainment",5,"Entertainment"
2864,"Entertainment",17,"Opinion"
2865,"Entertainment",5,"Entertainment"
2866,"Entertainment",17,"Opinion"
2867,"Entertainment",1,"Tourism"
2868,"Entertainment",11,"Economy"
2869,"Entertainment",17,"Opinion"
2870,"Entertainment",5,"Entertainment"
2871,"Entertainment",5,"Entertainment"
2872,"Entertainment",17,"Opinion"
2873,"Entertainment",17,"Opinion"
2874,"Entertainment",11,"Economy"
2875,"Entertainment",11,"Economy"
2876,"Entertainment",5,"Entertainment"
2877,"Entertainment",17,"Opinion"
2878,"Entertainment",17,"Opinion"
2879,"Entertainment",17,"Opinion"
2880,"Entertainment",13,"Sports"
2881,"Entertainment",5,"Entertainment"
2882,"Entertainment",17,"Opinion"
2883,"Entertainment",5,"Entertainment"
2884,"Entertainment",11,"Economy"
2885,"Entertainment",17,"Opinion"
2886,"Entertainment",11,"Economy"
2887,"Entertainment",17,"Opinion"
2888,"Entertainment",11,"Economy"
2889,"Entertainment",11,"Economy"
2890,"Entertainment",17,"Opinion"
2891,"Entertainment",17,"Opinion"
2892,"Entertainment",5,"Entertainment"
2893,"Entertainment",17,"Opinion"
2894,"Entertainment",17,"Opinion"
2895,"Entertainment",5,"Entertainment"
2896,"Entertainment",17,"Opinion"
2897,"Entertainment",5,"Entertainment"
2898,"Entertainment",17,"Opinion"
2899,"Entertainment",17,"Opinion"
2900,"Entertainment",17,"Opinion"
2901,"Entertainment",5,"Entertainment"
2902,"Entertainment",11,"Economy"
2903,"Entertainment",17,"Opinion"
2904,"Entertainment",17,"Opinion"
2905,"Entertainment",11,"Economy"
2906,"Entertainment",17,"Opinion"
2907,"Entertainment",17,"Opinion"
2908,"Entertainment",17,"Opinion"
2909,"Entertainment",5,"Entertainment"
2910,"Entertainment",17,"Opinion"
2911,"Entertainment",17,"Opinion"
2912,"Entertainment",17,"Opinion"
2913,"Entertainment",17,"Opinion"
2914,"Entertainment",17,"Opinion"
2915,"Entertainment",5,"Entertainment"
2916,"Entertainment",5,"Entertainment"
2917,"Entertainment",5,"Entertainment"
2918,"Entertainment",17,"Opinion"
2919,"Entertainment",17,"Opinion"
2920,"Entertainment",17,"Opinion"
2921,"Entertainment",17,"Opinion"
2922,"Entertainment",17,"Opinion"
2923,"Entertainment",17,"Opinion"
2924,"Entertainment",17,"Opinion"
2925,"Entertainment",5,"Entertainment"
2926,"Entertainment",17,"Opinion"
2927,"Entertainment",5,"Entertainment"
2928,"Entertainment",17,"Opinion"
2929,"Entertainment",5,"Entertainment"
2930,"Entertainment",5,"Entertainment"
2931,"Entertainment",17,"Opinion"
2932,"Entertainment",17,"Opinion"
2933,"Entertainment",17,"Opinion"
2934,"Entertainment",17,"Opinion"
2935,"Entertainment",5,"Entertainment"
2936,"Entertainment",17,"Opinion"
2937,"Entertainment",11,"Economy"
2938,"Entertainment",5,"Entertainment"
2939,"Entertainment",17,"Opinion"
2940,"Entertainment",17,"Opinion"
2941,"Entertainment",17,"Opinion"
2942,"Entertainment",17,"Opinion"
2943,"Entertainment",5,"Entertainment"
2944,"Entertainment",5,"Entertainment"
2945,"Entertainment",17,"Opinion"
2946,"Entertainment",8,"Society"
2947,"Entertainment",5,"Entertainment"
2948,"Entertainment",17,"Opinion"
2949,"Entertainment",17,"Opinion"
2950,"Entertainment",5,"Entertainment"
2951,"Entertainment",17,"Opinion"
2952,"Entertainment",17,"Opinion"
2953,"Entertainment",17,"Opinion"
2954,"Entertainment",17,"Opinion"
2955,"Entertainment",5,"Entertainment"
2956,"Entertainment",17,"Opinion"
2957,"Entertainment",8,"Society"
2958,"Entertainment",5,"Entertainment"
2959,"Entertainment",5,"Entertainment"
2960,"Entertainment",17,"Opinion"
2961,"Entertainment",17,"Opinion"
2962,"Entertainment",17,"Opinion"
2963,"Entertainment",17,"Opinion"
2964,"Entertainment",17,"Opinion"
2965,"Entertainment",17,"Opinion"
2966,"Entertainment",17,"Opinion"
2967,"Entertainment",17,"Opinion"
2968,"Entertainment",5,"Entertainment"
2969,"Entertainment",17,"Opinion"
2970,"Entertainment",5,"Entertainment"
2971,"Entertainment",17,"Opinion"
2972,"Entertainment",17,"Opinion"
2973,"Entertainment",17,"Opinion"
2974,"Entertainment",5,"Entertainment"
2975,"Entertainment",5,"Entertainment"
2976,"Entertainment",17,"Opinion"
2977,"Entertainment",2,"Politics"
2978,"Entertainment",17,"Opinion"
2979,"Entertainment",8,"Society"
2980,"Entertainment",17,"Opinion"
2981,"Entertainment",17,"Opinion"
2982,"Entertainment",5,"Entertainment"
2983,"Entertainment",17,"Opinion"
2984,"Entertainment",5,"Entertainment"
2985,"Entertainment",11,"Economy"
2986,"Entertainment",17,"Opinion"
2987,"Entertainment",5,"Entertainment"
2988,"Entertainment",5,"Entertainment"
2989,"Entertainment",2,"Politics"
2990,"Entertainment",17,"Opinion"
2991,"Entertainment",1,"Tourism"
2992,"Entertainment",17,"Opinion"
2993,"Entertainment",17,"Opinion"
2994,"Entertainment",2,"Politics"
2995,"Entertainment",11,"Economy"
2996,"Entertainment",17,"Opinion"
2997,"Entertainment",17,"Opinion"
2998,"Entertainment",17,"Opinion"
2999,"Entertainment",8,"Society"
3000,"Entertainment",11,"Economy"
3001,"Entertainment",17,"Opinion"
3002,"Entertainment",5,"Entertainment"
3003,"Entertainment",17,"Opinion"
3004,"Entertainment",17,"Opinion"
3005,"Entertainment",17,"Opinion"
3006,"Entertainment",17,"Opinion"
3007,"Entertainment",17,"Opinion"
3008,"Entertainment",5,"Entertainment"
3009,"Entertainment",17,"Opinion"
3010,"Entertainment",5,"Entertainment"
3011,"Entertainment",17,"Opinion"
3012,"Entertainment",5,"Entertainment"
3013,"Entertainment",17,"Opinion"
3014,"Entertainment",5,"Entertainment"
3015,"Entertainment",5,"Entertainment"
3016,"Entertainment",11,"Economy"
3017,"Entertainment",5,"Entertainment"
3018,"Entertainment",5,"Entertainment"
3019,"Entertainment",5,"Entertainment"
3020,"Entertainment",17,"Opinion"
3021,"Entertainment",5,"Entertainment"
3022,"Entertainment",17,"Opinion"
3023,"Entertainment",17,"Opinion"
3024,"Entertainment",8,"Society"
3025,"Entertainment",11,"Economy"
3026,"Entertainment",17,"Opinion"
3027,"Entertainment",17,"Opinion"
3028,"Entertainment",11,"Economy"
3029,"Entertainment",11,"Economy"
3030,"Entertainment",17,"Opinion"
3031,"Entertainment",11,"Economy"
3032,"Entertainment",5,"Entertainment"
3033,"Entertainment",17,"Opinion"
3034,"Entertainment",11,"Economy"
3035,"Entertainment",2,"Politics"
3036,"Entertainment",5,"Entertainment"
3037,"Entertainment",5,"Entertainment"
3038,"Entertainment",5,"Entertainment"
3039,"Entertainment",17,"Opinion"
3040,"Entertainment",11,"Economy"
3041,"Entertainment",5,"Entertainment"
3042,"Entertainment",17,"Opinion"
3043,"Entertainment",17,"Opinion"
3044,"Entertainment",17,"Opinion"
3045,"Entertainment",8,"Society"
3046,"Entertainment",8,"Society"
3047,"Entertainment",8,"Society"
3048,"Entertainment",1,"Tourism"
3049,"Entertainment",13,"Sports"
3050,"Entertainment",11,"Economy"
3051,"Entertainment",11,"Economy"
3052,"Entertainment",17,"Opinion"
3053,"Entertainment",5,"Entertainment"
3054,"Entertainment",11,"Economy"
3055,"Entertainment",17,"Opinion"
3056,"Entertainment",17,"Opinion"
3057,"Entertainment",5,"Entertainment"
3058,"Entertainment",5,"Entertainment"
3059,"Entertainment",8,"Society"
3060,"Entertainment",17,"Opinion"
3061,"Entertainment",5,"Entertainment"
3062,"Entertainment",8,"Society"
3063,"Entertainment",17,"Opinion"
3064,"Entertainment",5,"Entertainment"
3065,"Entertainment",17,"Opinion"
3066,"Entertainment",17,"Opinion"
3067,"Entertainment",17,"Opinion"
3068,"Entertainment",1,"Tourism"
3069,"Entertainment",11,"Economy"
3070,"Entertainment",11,"Economy"
3071,"Entertainment",17,"Opinion"
3072,"Entertainment",17,"Opinion"
3073,"Entertainment",5,"Entertainment"
3074,"Entertainment",13,"Sports"
3075,"Entertainment",5,"Entertainment"
3076,"Entertainment",13,"Sports"
3077,"Entertainment",11,"Economy"
3078,"Entertainment",2,"Politics"
3079,"Entertainment",11,"Economy"
3080,"Entertainment",17,"Opinion"
3081,"Entertainment",5,"Entertainment"
3082,"Entertainment",8,"Society"
3083,"Entertainment",17,"Opinion"
3084,"Entertainment",17,"Opinion"
3085,"Entertainment",17,"Opinion"
3086,"Entertainment",17,"Opinion"
3087,"Entertainment",11,"Economy"
3088,"Entertainment",10,"Tourism"
3089,"Entertainment",17,"Opinion"
3090,"Entertainment",11,"Economy"
3091,"Entertainment",8,"Society"
3092,"Entertainment",8,"Society"
3093,"Entertainment",5,"Entertainment"
3094,"Entertainment",11,"Economy"
3095,"Entertainment",8,"Society"
3096,"Entertainment",8,"Society"
3097,"Entertainment",17,"Opinion"
3098,"Entertainment",5,"Entertainment"
3099,"Entertainment",17,"Opinion"
3100,"Entertainment",17,"Opinion"
3101,"Entertainment",5,"Entertainment"
3102,"Entertainment",17,"Opinion"
3103,"Entertainment",17,"Opinion"
3104,"Entertainment",17,"Opinion"
3105,"Entertainment",17,"Opinion"
3106,"Entertainment",5,"Entertainment"
3107,"Entertainment",17,"Opinion"
3108,"Entertainment",5,"Entertainment"
3109,"Entertainment",17,"Opinion"
3110,"Entertainment",5,"Entertainment"
3111,"Entertainment",5,"Entertainment"
3112,"Entertainment",5,"Entertainment"
3113,"Entertainment",17,"Opinion"
3114,"Entertainment",17,"Opinion"
3115,"Entertainment",17,"Opinion"
3116,"Entertainment",17,"Opinion"
3117,"Entertainment",5,"Entertainment"
3118,"Entertainment",17,"Opinion"
3119,"Entertainment",17,"Opinion"
3120,"Entertainment",17,"Opinion"
3121,"Entertainment",17,"Opinion"
3122,"Entertainment",17,"Opinion"
3123,"Entertainment",5,"Entertainment"
3124,"Entertainment",5,"Entertainment"
3125,"Entertainment",5,"Entertainment"
3126,"Entertainment",8,"Society"
3127,"Entertainment",11,"Economy"
3128,"Entertainment",11,"Economy"
3129,"Entertainment",17,"Opinion"
3130,"Entertainment",17,"Opinion"
3131,"Entertainment",13,"Sports"
3132,"Entertainment",17,"Opinion"
3133,"Entertainment",17,"Opinion"
3134,"Entertainment",17,"Opinion"
3135,"Entertainment",11,"Economy"
3136,"Entertainment",15,"Bank"
3137,"Entertainment",11,"Economy"
3138,"Entertainment",11,"Economy"
3139,"Entertainment",17,"Opinion"
3140,"Entertainment",11,"Economy"
3141,"Entertainment",17,"Opinion"
3142,"Entertainment",11,"Economy"
3143,"Entertainment",17,"Opinion"
3144,"Entertainment",17,"Opinion"
3145,"Entertainment",5,"Entertainment"
3146,"Entertainment",17,"Opinion"
